,label,text
167,0.0,"Nhận xét sau 3 ngày dùng máy :- Ưu điểm : Camera ok, cảm ứng mượt, đa nhiệm tốt, màn hình hiển thị đẹp, trọng lượng máy vừa phải cầm lâu không nặng vs mõi tay.Khuyết điểm: Vân tay chậm, pin chưa dc trâu lắm, máy khá dài k cân đối, mặt lưng nhựa bám nhìu mồ hôi và vân tay"
168,1.0,Đóng gói sản phẩm chắc chắnnnnn\nThời gian giao hàng nhanhhhhhhhh
169,1.0,sản phẩm tốt ạ😊😊
170,0.0,Máy được cảm ứng nhạy pin trâu 4g hơi yếu( không biết do máy hay do mạng Nhân viên thiếu nhiệt tình. Mua ở chỗ uy tín nên chủ quan về không thấy cây lấy sim đâu. Máy 5 phục vụ 3
171,-1.0,Nếu theo nối thiết kế của 5s hoặc se cũ mà phóng to màn hình hơn mình sẽ thích hơn
172,0.0,Đây là lần mua thứ 2 của mình nhưng k có hình vì cục hàng để ở nhà bị ai chôm rồi
173,1.0,Trulove mùi thơm như mùi kẹo. Thấm nhanh nha. Tối thoa e này rồi đi chơi thì khỏi cần xịt nước hoa. Đỡ tốn . Còn chai vaselin chắc lỡ lần này thôi. Lần sao mua lại chai dưỡng trắng có b3 . Chai này ko có. 
174,0.0,có hỗ trợ dán màn hình không shop
175,0.0,Vỏ ngoài ngang với chai 350l mà ruột thì nhiều hơn
176,1.0,Chất lượng sản phẩm tốt \nĐóng gói sản phẩm rất đẹp và chắc chắn\nThời gian giao hàng nhanh \nĐã test thử mê nhất \nSử dụng lâu dài mới bt chất lượng \nỦng hộ dài dài\n
177,1.0,"Ốp bị xước, hơi ố 1 xíu nhma shop đã hoàn tiền lại cho em chiếc ốp này rồi ạ"
178,1.0,"Hang giao đu số lượng,shop làm ăn đàng hoàng sẽ ủng hộ shopee tiếp nhe........."
179,0.0,Giao thiếu nhưng sau mình nhắn tin shop đã hoàn trả tiền. Chất lượng sản phẩm và phục vụ tốt. 
180,0.0,Chưa xài nên chưa biết. Mua blacksale khá rẻ hihiiiiiiiiiii
181,1.0,Đúng mẫu y ảnh đẹp
182,1.0,son rất đẹp. Hàng quốc tế mà giao nhanh lắm ạ. Màu mình đánh là mình mix thêm màu khác nên nhìn xịn xò con bò ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
183,1.0,"Xinh lắm é, mình mua lần 2 rồi 😻😻😻 chất son ok nữa hihi. Màu đa dạng"
184,-1.0,"Máy mình mới mua về dùng rất hay bị chạy quảng cáo và nhảy vào các trang khác ,máy mình dùng mới mà cũng bị đơ "
185,1.0,"Đẹp hơn so với giá sản phẩm, sẽ ủng hộ nhiều nữa. Giao hàng cx rất nhanh"
186,1.0,Chất lượng sản phẩm tốt giao hàng nhanh đóng gói cẩn thận jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj
187,1.0,đẹp rẻ \ndicndowkwnf cókajec \ndjdorcnoaoajfcnieowlancoesncb
188,-1.0,"Chiếc Nokia 2.3 của em hay bị đơ màn hình lắm, mới mua bên thế giới Di Động được 2 tháng thì đổi có được không ạ, pin khoẻ mà dùng chán quá, đơ màn hình nhiều lần..."
189,1.0,Sau 5day.Ban đầu đọc cmt thi cảm thấy không tin nhưng xài rồi mới biết thị lực đã giảm đi rất nhiều.công nhận đóng góp của người khác rất đúng.sản phẩm pin trâu sạc nhanh
190,1.0,Hazeline dùng rất thơm và dễ chịu. Hy vọng chống nắng và dưỡng trắng được như quảng cáo
191,1.0,"Sp dùng tốt,lúc sạc nên bỏ ốp ra ko thì nóng máy...,....               Nnnnnnnnn"
192,0.0,"Truyện Bạo Quân Cường Sủng Công Chúa Mất Trí Nhớ của tác giả Phân Phân Hòa Quang có nội dung kể về Lan Quốc chiến bại, hoàng đế Cảnh Quốc không tàn sát hàng loạt dân trong thành, chỉ đem tiểu công chúa mỹ mạo vô song Ngu Hạ bắt làm Hoàng Hậu."
193,0.0,Od đo đi đo em die KnK kệ end dkdndndndjdndnndjdkdndkdjjdjd
194,1.0,Sản phẩm tốt Ai chơi game cứ mang 1 em về mà chơi nhé Ngắn gọn thế thôu =
195,1.0,Giao hàng trang đóg gói cẩn thận sp rất ok
196,1.0,Với tầm giá dưới 6 củ thì máy quá ok rồi.mình mua từ lúc mới ra được giảm giá 3 xị.dùng tới nay thấy hàng đẹp bao nét và các tiện ích rất hữu dụng.tốt
197,-1.0,Thất vọng về a12 này lắm.Thấy xài còn thúa a5 s.dòng Oppo a12.hình như bị lỗi hay sao ý.xài chân lắm
198,0.0,Mình nhờ bạn mình đặt hộ nên chưa biết nói sao nữa. Mình mua son này nhân đợt sale nên rẻ lắm lun. Trời ui háo hức quáaaaa 
199,1.0,Mẫu mã xinh \nGiá cả hợp lý\nGiao hàng nhanh\nShop phục vụ tốt nhé aaa
200,0.0,"Tùy theo yêu cầu sử dụng mỗi người, trước khi mua một dòng máy nào ta cần kiểm chứng thông tin cụ thể từng sản phẩm có phù hợp không?. Tôi dùng iphone từ lâu thấy dòng máy này khỏi phải bàn,(đắt sắt ra miếng còn SE 2020 khá tốt, chạy rất mượt mà, mọi thứ dùng ổn, giá trung bình..."
201,1.0,Đóng gói chắc chắn. Giao hàng nhanh và đúng hàng. Shipper lịch sự thân thiện. 
202,1.0,"Sản phẩm tốt hay xấu là do nhà sản xuất nhưng nhân viên thế giới di động nhiệt tình thật đấy, mua ở 477 LNQ Thái Nguyên. Vote cho 5 sao"
203,1.0,"Ko bao h thất vọng về shop, mua 1 lần khá nhiều đồ mà shop chưa bao h giao thiếu 1 sp nào. Sp chất lượng, giá lại quá ổn. Mình mua ko biết bnh lần rồi, mình còn giới thiệu bạn bè mua nữa. Nếu có 10 sao thì sẽ tặng shop 10 sao hihiii. "
204,1.0,"Ốp đẹp lắm ạ. Hic hqua em đặt nay đã được giao rùi ạ. Đồ shop cực đẹp luôn. Chữ in đều hơn, sắc nét hơn các shop khác ạ"
205,1.0,"Chất lượng sản phẩm tuyệt vời, giao hàng nhanh, đóng gói sản phẩm cẩn thận. "
206,1.0,Máy ngon hiệu năng mạnh. Camera trước tốt. Camera sau chụp 64MP rất nét. Nói chung tầm giá 6tr máy này là hoàn hảo rồi 
207,1.0,"Đã nhận hàng, giao hàng nhanh, chưa dùng nên không đánh giá chất lượng được"
208,1.0,"Hàng chất lượng , giao hàng nhanh , gói hàng rất cẩn thận , giá tốt , đẹp"
209,0.0,"xài đến hôm nay là ngày thứ 5, mọi thứ vẫn ok nhưng 2 góc trên cùng màn hình máy không dc nhạy cho lắm. (không hiểu vì sao? Pin đúng nhanh hết thật. Còn lại mọi thứ vẫn ổn. Chưa hối hận vì mua em này. Rất thích. Về TGDĐ, mình rất thích mua hàng ở đây vì dc hỗ trợ rất tận tình, thân thiện, nhưng cho đến 2 lần gần đây, khi mình mua hàng ở TGDĐ LVS cảm giác không thân thiện như ấn tượng ban đầu của mình nữa. : "
210,0.0,Dùng được gần 1 tháng máy dùng ok .có điều hơi hao pin. Đẫm cập Nhật lên ios mới nhất 
211,-1.0,"Chơi rớt wifi hoài mà lúc mua thì đc quảng cáo dữ lắm,lúc mua thì bảo máy êm các kiểu đến mua về thì chơi game xíu là rớt mạng đéo hiểu kiểu dì"
212,-1.0,pin quá kém 5000mAh mà như 3000mAh vậydùng từ 6h sáng đến 5h chiều đt báo pin yếu trong khi chỉ lướt fb vs thỉnh thoảng xem youtube
213,-1.0,"Sp có hỗ trợ sạc nhanh màk quá tệ . Sạc hơn 3 tiếng đồng hồ được 98% , còn vân tay trên màn hình phản ứng quá chậm có lúc nhạy có lúc không . 3g ,4g thì chậm .  So với con xiaomi redmi note 9s thì con a31 này quá tệ . Từ xiaomi màk chuyển qua samsung này thì thất vọng vô cùng "
214,1.0,"Giao hàng nhanh, đóng gói chắc chắn. Hàng chính hãng, mua đợt sale nên giá khá ok"
215,1.0,"Ok chất kem không bị nhờn, dễ chịu "
216,1.0,"Mua được vài hôm rồiMáy mượt kinh mà pin trâu nữa, với giá dưới 4tr thì a12 là ok rồi. Chơi game rất ok luôn"
217,1.0,"Sản phẩm tốt, đóng gói ổn"
218,-1.0,Dùng chán ko đáng 10tr.phòng kín sóng kém 3g ko chạy được nếu 2cột sóng.wefe.kém hơn so máy khac.mua đt nen xem đánh giá trước.nếu tren 4thi mua dưới moi người ko nen mua.dùng ức chế.
219,1.0,"Mỗi lần mua là 1 cách đóng gói với tấm card khác nhau mà cute lắm ý :3 Có đồ săn sale được vừa rẻ vừa xịn vđ,, Lần nào mua cũng ưng có dịp lại ủng hộ shop <3"
220,1.0,"Ship giao hàng nhanh, sản phỉm siêu đẹp, ốp đẹp thì khỏi bàn, dây sạc cũng được"
221,0.0,"Mua máy cũng hơn 1 tháng rồi, chơi game ok, về phần pin thì hết nhanh cũng giống pin của samsung galaxy j6 nhưng có chức năng sạc nhanh, còn về wifi thì bắt sóng cũng kém dù ở ngay cạnh wifi, về hiệu năng chơi game thì với cấu hình như này thì ổn. Tôi khuyên anh em nếu muốn chơi game ổn thì nên mua con này"
222,1.0,"Chất lượng sản phẩm tốt, đóng gói chất lượng, giao hàng nhanh."
223,1.0,....................... hàg ok ................................
224,1.0,Chất lượng sản phẩm rất tốt giao hàng nhanh chóng và đóng gói tốt
225,-1.0,Toàn máy lỗi đổi đi đổi lại vẫn được máy lỗi quá chán. Không dám đi đổi nưa vì đổi 2 lần rồi vẫn bị lỗi k có thẻ sim
226,1.0,Chất lượng hàng ok.Giao hàng nhanh lẹ.okkkkkkkkkkkkkkkkkk\n
227,1.0,Good
228,0.0,Mới mua đang dùng.bước đầu thấy máy dùng khá ổn .máy ko chơi game lướt web.nge gọi không nóng máy.pin sạc nhanh dùng thì cũng khá lâu.không đòi hỏi gì khi máy ở tầm giá này hoạt động như vậy là ổn
229,-1.0,"Khuyên mn k nên mua sp tệ, bắt sóng kém,  sử dụng lâu lâu bị đơ máy , mua dc 3 ngày giờ muốn đổi dòng máy khác"
230,-1.0,Hơi thất vọng vì shop gửi nhầm mặt dán đồng hồ cho mình. Nhưng các thứ khác vẫn ok. Đặt hàng oqr shop nhiều lần rồi. 
231,0.0,"Chào mừng bạn đến với khay nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Nhấn vào một đoạn để dán vào hộp văn bản."
232,-1.0,Quá thất vọng số về tầm giá và hiệu năng chỉ đáng xách dép Xiaomi note 9s.
233,1.0,"Son chất khá giống tint, cũng lì nh giao lâu ghê luôn. Màu không giống ảnh mẫu cho lắm -.- "
234,1.0,"Giao hàng nhanh, đóng gói chắc chắn. Chất kem vừa. Bôi lên da không bị rít. "
235,1.0,Đúng hàng đúng chất lượng.
236,1.0,"Giai hàng nhanh , gói hàng cẩn thận, son lên màu đẹp , chất son mịn"
237,1.0,"Son xịn mịn, mua được giá sale nên cũng hời, hơi gây khô và nặng môi, ổn"
238,0.0,"Pin khỏe, đèn siêu sáng, loa to, nhân viên nhiệt tình. Nhưng gửi tin nhắn lâu, bấm kết thúc cuộc gọi phải mất 2 3s vào thời gian nữa, loa trong nói chuyện ra cả loa ngoài, nhìn chung nếu mua cho người lớn tuổi cần loa to thì rất ok còn làm mây phụ thì mất riêng tư lắm."
239,1.0,Chất son nc nhưng khi set lại thì lì nhẹ chứ ko lì nặng môi\nSon bóng hay son lì đều ko để lại base như son hàn\nMàu này hơi đậm
240,1.0,"Giao hàng nhanh, đóng gói sản phẩm rất đẹp và chắc chắn. chất lượng sản phẩm rất tốt.."
241,1.0,Mới mua được 3 ngày. Cảm thấy ổn chưa gặp lỗi gì hết.
242,1.0,Thấm nhanh không nhờn rít.
243,1.0,"Mua ở tx ninh hòa, nhân viên nhiệt tình thân thiện,  máy ổn chỉ tiếc cái màng hình nhìn tối quá"
244,-1.0,"choi game lang quảng cảo nhiều lấy về dùng có dc tuần lại phải bán , bực , tư vấn nhiệt tình , hỏi chơi game dc k nhân vien bảo chơi mượt ram 6G mà về chơi k như quảng cáo "
245,0.0,"Máy mình mới mua hơn 1 tuần nay, không va đập, rơi rớt gì cả, nhưng thi thoảng lại không vuốt được trung tâm điều khiển lên, màn hình vẫn hoạt động bình thường, vuốt trái phải được, chỉ có vuốt từ dưới lên để mở trung tâm điều khiển thì không được."
246,-1.0,pin kém màng hình hiển thị xấu vân tay cực kém nhạy phần mềm ok
247,0.0,Mọi thứ ổn trừ việc đang chơi liên quân có tin nhắn từ Zalo thì máy bị đơ cảm ứng ko biết phải làm sao chắc phải đem kiểm tra lại
248,0.0,Hình ảnh và video chỉ mang tính chất nhận xu...............
249,0.0,"Mọi thứ đều tốt trừ pin dễ tuột, và font chữ bị nhảy ở 1 vài ứng dụng ( mình có ra tgdd hỏi rồi "
250,1.0,Mình nhận được hàng rồi OK lắm 
251,1.0,Ơ ơ ốp chất lắm mọi người ạ\nMọi người an tâm khi mua hàng nhé hhhh
252,1.0,"Mua được 1 tháng rồi máy xài mượt, êm không có gì để bàn cải, pin trâu, thiết kế đẹp nữa"
253,1.0,"Ốp đẹp nhaaaaaaa, sau lại ủng hộ shop ạaaaaa, hình ảnh chỉ mang tính chất nhận xuhdjjsnsnsbjsnsnxnnxnxbxhxbxbnxnsnsbsbjsndbxnnxbxnxbxbbxnsn"
254,1.0,Giao hàng nhanh. Ốp mỏng hơn so với suy nghĩ. Nhưng với giá 5k thì tạm chấp nhận
255,0.0,Chất ok. Ổn. Hình ảnh chỉ mang tính chất lấy xu thôi nha mn . Giá rẻ
256,1.0,"Hàng chuẩn, đúng như hình, chất lượng tốt. Giao hàng nhanh. Thanks."
257,1.0,"Hàng tốt đẹp, chất lượng sản phẩm ok, rất thích mua hàng của shop, tuy rẻ nhưng chất lượng tuyệt vời "
258,1.0,Gói hàng cẩn thận 
259,0.0,sẽ tiếp tục ủng hộ huwei nếu sửa đc lỗi phần mềm trong tương lai
260,0.0,"Cái vỏ trông sanggg, nhưng mà lấy son khó dễ bị dây ra thành son test có tí ra tay mà nó dây từa lưa luôn"
261,0.0,https://games.shopee.vn/universal-link/farm/share.html?skey=526bfebd115033982a5af2269193689d&schannel=copyLink
262,1.0,"Mình mua bản 32gb xài được gần 2 tháng. Camera được trong tầm giá, loa nghe gọi to rõ, đa nhiệm nếu ứng dụng nặng thì phải load lại, pin trâu bò xài bình thường 3 ngày hết pin, sạc theo máy 20% => 100% là 2h30p. Mình không chơi game nên không biết. Với tầm giá này thì quá tuyệt vời."
263,1.0,nhân viên phục vụ rất nhiệt tình đt khá rẻ và tốt nhưng hơi tiếc là đt này k hộ trợ sạc nhanh
264,1.0,Kem dưỡng mềm bôi lên rất mát mùi thì bình thường k thơm lắm bọc rất kỹ giao hàng nhanh
265,0.0,"Mình sài đc 3 tháng ko thấy lỗi gì kể cả lỗi loạn cảm ứng như mấy bạn kia nói mình cắm tai nghe vào lướt wed bt chơi game mượt mỗi tội camera trướt hơi xấu,camera sau khỏi bàn nét cực,chơi game mượt như gái 18 đối và giá này ko đòi hỏi cao"
266,1.0,Shop giao nhanh nhue một cơn gió hihi mãi iu lun ủng hộ shopppp
267,0.0,Bản cập nhập realme ui10 có nhanh tụt pin ko mấy ông.sợ cập nhập xong pin 4000 mà tụt như tụt quần thì chết
268,1.0,Giá thành tốtttttttttttt chất lg tốttttttttt phù hợp để mua
269,1.0,"đóng gói sản phẩm cẩn thận, son chất mượt và êm, mng nên để đứng để tránh bị dây son ra ngoài nhé, son khô nhanh, mùi thơm nhẹ, màu 940 hồng đất khá dễ đánh, sáng mặt, flash sale 70k nên rất ưng "
270,-1.0,Tốt nhất ko nên mua. Hãy bị sập nguồn. Tôi đổi máy mới thì mất 10 phần trăm tiền máy. Đổi xong mấy mới cũng bị. Nạn với realme 6i
271,1.0,Ốp rất xinh và dẻo nha 😍😍 Mình mua ở shop nhiều lần rồi lần nào cung rất ưng ý 🥰🥰 
272,-1.0,"Mình cảm thấy oppo ko mượt như quảng cáo, máy mình sử dụng bị lỗi ứng dụng sau 15 ngày và phải đổi máy khác, chụp hình mặt như bị sưng ko đẹp. ko đáng bỏ ra gần 13 triệu."
273,0.0,"Pin trâu, màn hình  hiển thỉ ổn dù ko nét bằng not 7 và 8,  ko chơi game nên ko biết thế nàoĐiểm trừ đó là camera siêu tệ so với tầm giá cả 4 cam đều tệ"
274,-1.0,Đặt chung một đơn ma không hiểu sao lại tách thành 2 đơn giao thành 2 lần . Được mua thèm cái bông tắm 0đ ma k nhìn kĩ tưởng được tặng luôn nên không bỏ vào giỏ hàng. Uổng ghê 😞😞😞
275,1.0,Tốt dùng được nói chung là đẹp nhưng áo dây thì hơi mỏng và chất hơi nóng
276,1.0,"Giao hàng hơi lâu 1 xíu nhg đóng gói cẩn thận \nĐồ đẹp và rẻ, săn đc sale lại càng rẻ \nCó thiệp cảm ơn dễ thương\nỐp mềm đẹp"
277,0.0,Dbbdhdbdhxbdndjbsbsbdbsbhdbekwkhe ndifihw shufnxkxuevwbs
278,-1.0,Ae dung có mua hãng này xài đc 3 tháng đầu xong về sau chơi lquan giật lag thêm loạn cảm ứng nữa... Mk sai lầm rồi nên nói ae rút kinh nghiệm
